KEY,DATE_ONLY,CAMPUS,TARGET ROOM,ROOM EXAM CAPACITY,TOTAL STUDENTS,COURSES MERGED,UTILIZATION
17/12/2025_07g00_2,2025-12-17,CS2,H6-415,80,39,SP1007(39),0.4875
17/12/2025_13g00_1,2025-12-17,CS1,B5-GD,130,124,"CO2003(44), CH2013(42), EE2417(38)",0.9538461538461539
17/12/2025_13g00_1,2025-12-17,CS1,B1-306,84,77,"CO2003(39), ME2123(38)",0.9166666666666666
17/12/2025_13g00_1,2025-12-17,CS1,C5-303,80,73,"CI2095(37), CO3027(36)",0.9125
17/12/2025_13g00_1,2025-12-17,CS1,B4-502,80,71,"EE2417(36), CO1003(35)",0.8875
17/12/2025_13g00_1,2025-12-17,CS1,B4-305,80,66,"CH2013(35), CI2095(31)",0.825
17/12/2025_13g00_1,2025-12-17,CS1,B4-306,80,64,"CH2013(34), CO1003(30)",0.8
17/12/2025_13g00_1,2025-12-17,CS1,B4-302,60,60,"CO1003(30), CO2003(30)",1.0
17/12/2025_13g00_1,2025-12-17,CS1,B8-303,62,60,"CO1003(30), CO2003(30)",0.967741935483871
17/12/2025_13g00_1,2025-12-17,CS1,B1-308,72,60,"CO2003(30), CH2013(30)",0.8333333333333334
17/12/2025_13g00_1,2025-12-17,CS1,B1-309,56,56,"CO2003(30), CI2095(26)",1.0
17/12/2025_13g00_1,2025-12-17,CS1,B1-311,80,60,"CO2003(30), CH2013(30)",0.75
17/12/2025_13g00_1,2025-12-17,CS1,B1-313,56,54,"CO2003(30), CI1003(24)",0.9642857142857143
17/12/2025_13g00_1,2025-12-17,CS1,B1-314,56,54,"CO2003(30), CO1003(24)",0.9642857142857143
17/12/2025_13g00_1,2025-12-17,CS1,B4-403,60,60,"CH2013(30), EE2417(30)",1.0
17/12/2025_13g00_1,2025-12-17,CS1,B6-303,60,60,"EE2417(30), IM3087(30)",1.0
17/12/2025_13g00_1,2025-12-17,CS1,B6-304,60,60,"EE2417(30), ME2123(30)",1.0
17/12/2025_13g00_1,2025-12-17,CS1,B6-305,60,59,"EE2417(30), CO1003(29)",0.9833333333333333
17/12/2025_13g00_1,2025-12-17,CS1,B4-405,60,58,"CH2013(29), TR3143(29)",0.9666666666666667
17/12/2025_13g00_1,2025-12-17,CS1,B4-504,60,54,"EE2417(27), IM3087(27)",0.9
17/12/2025_13g00_1,2025-12-17,CS1,B1-206,48,45,"CO2003(24), ME3011(21)",0.9375
17/12/2025_13g00_1,2025-12-17,CS1,B1-210,48,35,"CO2003(24), CH2013(11)",0.7291666666666666
17/12/2025_13g00_1,2025-12-17,CS1,B1-214,48,24,CO2003(24),0.5
17/12/2025_13g00_2,2025-12-17,CS2,H6-GD,250,246,"ME3011(53), EE1007(48), CI2095(47), CO2003(44), IM3087(43), CI1003(11)",0.984
17/12/2025_13g00_2,2025-12-17,CS2,H6-305,129,123,"CO2003(42), CO3027(41), CI2095(40)",0.9534883720930233
17/12/2025_13g00_2,2025-12-17,CS2,H6-311,135,122,"CO2003(42), CI2095(40), CO1003(40)",0.9037037037037037
17/12/2025_13g00_2,2025-12-17,CS2,H6-412,123,122,"CO2003(42), CI2095(40), CO1003(40)",0.991869918699187
17/12/2025_13g00_2,2025-12-17,CS2,H6-405,120,120,"CO2003(41), CI2095(40), CO1003(39)",1.0
17/12/2025_13g00_2,2025-12-17,CS2,H6-211,126,120,"CI2095(40), CO1003(40), CO2003(40)",0.9523809523809523
17/12/2025_13g00_2,2025-12-17,CS2,H3-303,88,80,"CO1003(40), CO2003(40)",0.9090909090909091
17/12/2025_13g00_2,2025-12-17,CS2,H3-304,88,80,"CO1003(40), CO2003(40)",0.9090909090909091
17/12/2025_13g00_2,2025-12-17,CS2,H3-401,142,141,"CO1003(40), CO2003(40), CO3027(40), EE3167(21)",0.9929577464788732
17/12/2025_13g00_2,2025-12-17,CS2,H3-406,142,120,"CO1003(40), CO2003(40), CO3027(40)",0.8450704225352113
17/12/2025_13g00_2,2025-12-17,CS2,H2-401,156,155,"CH2013(40), EE3075(40), EE3167(40), CI1003(35)",0.9935897435897436
17/12/2025_13g00_2,2025-12-17,CS2,H2-403,93,80,"CH2013(40), IM3087(40)",0.8602150537634409
17/12/2025_13g00_2,2025-12-17,CS2,H2-406,156,155,"CH2013(40), IM3087(40), ME2123(40), CI1003(35)",0.9935897435897436
17/12/2025_13g00_2,2025-12-17,CS2,H6-514,108,105,"IM3087(40), ME2123(40), TR3143(25)",0.9722222222222222
17/12/2025_13g00_2,2025-12-17,CS2,H2-306,156,156,"TR3143(40), CI2095(39), CO1003(39), IM3087(38)",1.0
17/12/2025_13g00_2,2025-12-17,CS2,H6-112,80,78,"CI2095(39), CH2013(39)",0.975
17/12/2025_13g00_2,2025-12-17,CS2,H6-206,80,78,"CI2095(39), EE1007(39)",0.975
17/12/2025_13g00_2,2025-12-17,CS2,H6-212,80,78,"CI2095(39), ME2123(39)",0.975
17/12/2025_13g00_2,2025-12-17,CS2,H2-301,156,147,"TR3143(39), CI2095(37), ME2123(37), CH2013(34)",0.9423076923076923
17/12/2025_13g00_2,2025-12-17,CS2,H2-302,117,97,"TR3143(38), CH2013(30), EE3075(29)",0.8290598290598291
17/12/2025_13g00_2,2025-12-17,CS2,H2-304,93,65,"TR3143(37), IM3087(28)",0.6989247311827957
17/12/2025_15g30_1,2025-12-17,CS1,B5-GD,130,35,CH2045(35),0.2692307692307692
17/12/2025_15g30_2,2025-12-17,CS2,H6-GD,250,48,CH2045(48),0.192
18/12/2025_07g00_1,2025-12-18,CS1,B5-GD,130,129,"SP1039(44), ME1021(29), MA5023(22), CI4193(16), EE5015(14), LA1027(4)",0.9923076923076923
18/12/2025_07g00_1,2025-12-18,CS1,B4-406,108,37,SP1039(37),0.3425925925925926
18/12/2025_07g00_1,2025-12-18,CS1,B4-305,80,34,SP1039(34),0.425
18/12/2025_07g00_1,2025-12-18,CS1,B4-306,80,33,SP1039(33),0.4125
18/12/2025_07g00_1,2025-12-18,CS1,B4-301,60,30,SP1039(30),0.5
18/12/2025_07g00_1,2025-12-18,CS1,B4-302,60,30,SP1039(30),0.5
18/12/2025_07g00_1,2025-12-18,CS1,B4-303,60,30,SP1039(30),0.5
18/12/2025_07g00_1,2025-12-18,CS1,B4-401,60,30,SP1039(30),0.5
18/12/2025_07g00_1,2025-12-18,CS1,B4-402,60,30,SP1039(30),0.5
18/12/2025_07g00_1,2025-12-18,CS1,B4-405,60,30,SP1039(30),0.5
18/12/2025_07g00_1,2025-12-18,CS1,B4-501,80,30,SP1039(30),0.375
18/12/2025_07g00_1,2025-12-18,CS1,B4-502,80,30,SP1039(30),0.375
18/12/2025_07g00_1,2025-12-18,CS1,B4-403,60,29,SP1039(29),0.48333333333333334
18/12/2025_07g00_1,2025-12-18,CS1,B4-504,60,29,SP1039(29),0.48333333333333334
18/12/2025_07g00_1,2025-12-18,CS1,B1-210,48,20,SP1039(20),0.4166666666666667
18/12/2025_07g00_1,2025-12-18,CS1,B1-214,48,18,SP1039(18),0.375
18/12/2025_07g00_1,2025-12-18,CS1,B1-215,48,16,SP1039(16),0.3333333333333333
18/12/2025_07g00_2,2025-12-18,CS2,H6-GD,250,246,"SP1039(48), ME2059(45), CI2159(43), GE1027(40), IM3035(40), IU4021(30)",0.984
18/12/2025_07g00_2,2025-12-18,CS2,H2-302,117,116,"CI2159(40), GE1027(40), SP1039(36)",0.9914529914529915
18/12/2025_07g00_2,2025-12-18,CS2,H6-109,80,62,"SP1039(40), ME4083(22)",0.775
18/12/2025_07g00_2,2025-12-18,CS2,H6-110,80,61,"SP1039(40), GE1027(21)",0.7625
18/12/2025_07g00_2,2025-12-18,CS2,H6-112,80,61,"SP1039(40), IM3035(21)",0.7625
18/12/2025_07g00_2,2025-12-18,CS2,H6-113,129,40,SP1039(40),0.31007751937984496
18/12/2025_07g00_2,2025-12-18,CS2,H6-201,120,40,SP1039(40),0.3333333333333333
18/12/2025_07g00_2,2025-12-18,CS2,H6-205,117,40,SP1039(40),0.3418803418803419
18/12/2025_07g00_2,2025-12-18,CS2,H6-206,80,40,SP1039(40),0.5
18/12/2025_07g00_2,2025-12-18,CS2,H6-208,117,40,SP1039(40),0.3418803418803419
18/12/2025_07g00_2,2025-12-18,CS2,H6-211,126,40,SP1039(40),0.31746031746031744
18/12/2025_07g00_2,2025-12-18,CS2,H6-212,80,40,SP1039(40),0.5
18/12/2025_07g00_2,2025-12-18,CS2,H6-213,80,40,SP1039(40),0.5
18/12/2025_07g00_2,2025-12-18,CS2,H6-214,80,40,SP1039(40),0.5
18/12/2025_07g00_2,2025-12-18,CS2,H6-305,129,40,SP1039(40),0.31007751937984496
18/12/2025_07g00_2,2025-12-18,CS2,H6-306,80,40,SP1039(40),0.5
18/12/2025_07g00_2,2025-12-18,CS2,H6-308,144,40,SP1039(40),0.2777777777777778
18/12/2025_07g00_2,2025-12-18,CS2,H6-311,135,40,SP1039(40),0.2962962962962963
18/12/2025_07g00_2,2025-12-18,CS2,H6-405,120,40,SP1039(40),0.3333333333333333
18/12/2025_07g00_2,2025-12-18,CS2,H6-412,123,40,SP1039(40),0.3252032520325203
18/12/2025_07g00_2,2025-12-18,CS2,H6-504,106,40,SP1039(40),0.37735849056603776
18/12/2025_07g00_2,2025-12-18,CS2,H6-512,105,40,SP1039(40),0.38095238095238093
18/12/2025_07g00_2,2025-12-18,CS2,H6-514,108,40,SP1039(40),0.37037037037037035
18/12/2025_07g00_2,2025-12-18,CS2,H6-516,114,40,SP1039(40),0.3508771929824561
18/12/2025_07g00_2,2025-12-18,CS2,H6-810,120,40,SP1039(40),0.3333333333333333
18/12/2025_07g00_2,2025-12-18,CS2,H6-811,150,40,SP1039(40),0.26666666666666666
18/12/2025_07g00_2,2025-12-18,CS2,H6-210,80,39,SP1039(39),0.4875
18/12/2025_07g00_2,2025-12-18,CS2,H6-310,80,39,SP1039(39),0.4875
18/12/2025_07g00_2,2025-12-18,CS2,H6-312,80,39,SP1039(39),0.4875
18/12/2025_07g00_2,2025-12-18,CS2,H6-313,80,39,SP1039(39),0.4875
18/12/2025_07g00_2,2025-12-18,CS2,H6-506,105,39,SP1039(39),0.37142857142857144
18/12/2025_07g00_2,2025-12-18,CS2,H6-510,102,39,SP1039(39),0.38235294117647056
18/12/2025_07g00_2,2025-12-18,CS2,H6-411,80,38,SP1039(38),0.475
18/12/2025_09g30_1,2025-12-18,CS1,B5-GD,130,39,"IM1033(38), LA3019(1)",0.3
18/12/2025_09g30_1,2025-12-18,CS1,B4-402,60,30,IM1033(30),0.5
18/12/2025_09g30_1,2025-12-18,CS1,B4-403,60,30,IM1033(30),0.5
18/12/2025_09g30_1,2025-12-18,CS1,B4-405,60,30,IM1033(30),0.5
18/12/2025_09g30_2,2025-12-18,CS2,H6-GD,250,85,"IM1033(45), PH1005(40)",0.34
18/12/2025_09g30_2,2025-12-18,CS2,H6-208,117,80,"IM1033(44), PH1005(36)",0.6837606837606838
18/12/2025_09g30_2,2025-12-18,CS2,H6-206,80,59,"IM1033(40), PH1005(19)",0.7375
18/12/2025_09g30_2,2025-12-18,CS2,H6-210,80,40,IM1033(40),0.5
18/12/2025_13g00_1,2025-12-18,CS1,B5-GD,130,130,"EE2033(44), CO2007(43), EE2401(43)",1.0
18/12/2025_13g00_1,2025-12-18,CS1,B1-306,84,82,"CO2007(42), TR1003(40)",0.9761904761904762
18/12/2025_13g00_1,2025-12-18,CS1,B1-311,80,80,"CO2007(42), CI1007(38)",1.0
18/12/2025_13g00_1,2025-12-18,CS1,B1-212,72,64,"CO2007(32), EE2401(32)",0.8888888888888888
18/12/2025_13g00_1,2025-12-18,CS1,B4-501,80,80,"CI1007(30), CO2007(30), CO3137(20)",1.0
18/12/2025_13g00_1,2025-12-18,CS1,B1-302,56,56,"CO2007(30), EE2033(26)",1.0
18/12/2025_13g00_1,2025-12-18,CS1,B1-303,56,52,"CO2007(30), AS2059(22)",0.9285714285714286
18/12/2025_13g00_1,2025-12-18,CS1,B1-305,72,60,"CO2007(30), EE2033(30)",0.8333333333333334
18/12/2025_13g00_1,2025-12-18,CS1,B1-308,72,60,"CO2007(30), EE2033(30)",0.8333333333333334
18/12/2025_13g00_1,2025-12-18,CS1,B1-309,56,51,"CO2007(30), CI1007(21)",0.9107142857142857
18/12/2025_13g00_1,2025-12-18,CS1,B1-313,56,51,"CO2007(30), CH3327(21)",0.9107142857142857
18/12/2025_13g00_1,2025-12-18,CS1,B1-314,56,51,"CO2007(30), ME3009(21)",0.9107142857142857
18/12/2025_13g00_1,2025-12-18,CS1,B1-315,56,49,"CO2007(30), ME3009(19)",0.875
18/12/2025_13g00_1,2025-12-18,CS1,B4-401,60,60,"EE2033(30), EE2401(30)",1.0
18/12/2025_13g00_1,2025-12-18,CS1,B4-402,60,60,"EE2033(30), EE2401(30)",1.0
18/12/2025_13g00_1,2025-12-18,CS1,B4-403,60,60,"EE2033(30), EE2401(30)",1.0
18/12/2025_13g00_1,2025-12-18,CS1,B4-405,60,60,"EE2033(30), EE2401(30)",1.0
18/12/2025_13g00_1,2025-12-18,CS1,B6-305,60,60,"EE2401(30), ME4021(30)",1.0
18/12/2025_13g00_1,2025-12-18,CS1,C6-402,80,76,"TR1003(30), EE2033(27), ME4021(19)",0.95
18/12/2025_13g00_1,2025-12-18,CS1,B1-203,60,27,ME3009(27),0.45
18/12/2025_13g00_2,2025-12-18,CS2,H6-GD,250,249,"TR1003(55), ME4021(45), AS2059(41), CI1007(41), CO2007(40), CO3137(27)",0.996
18/12/2025_13g00_2,2025-12-18,CS2,H6-802,120,120,"CI1007(41), CO2007(40), ME4021(39)",1.0
18/12/2025_13g00_2,2025-12-18,CS2,H6-412,123,120,"CI1007(40), CO2007(40), EE2033(40)",0.975609756097561
18/12/2025_13g00_2,2025-12-18,CS2,H6-504,106,92,"CI1007(40), CO2007(40), CH3327(12)",0.8679245283018868
18/12/2025_13g00_2,2025-12-18,CS2,H6-506,105,80,"CI1007(40), CO2007(40)",0.7619047619047619
18/12/2025_13g00_2,2025-12-18,CS2,H6-514,108,107,"CI1007(40), CO2007(40), EE2033(27)",0.9907407407407407
18/12/2025_13g00_2,2025-12-18,CS2,H6-516,114,113,"CI1007(40), CO2007(40), EE2033(33)",0.9912280701754386
18/12/2025_13g00_2,2025-12-18,CS2,H6-810,120,120,"CI1007(40), EE2033(40), ME3009(40)",1.0
18/12/2025_13g00_2,2025-12-18,CS2,H6-112,80,80,"EE2033(40), ME3009(40)",1.0
18/12/2025_13g00_2,2025-12-18,CS2,H6-113,129,120,"EE2033(40), ME4021(40), TR1003(40)",0.9302325581395349
18/12/2025_13g00_2,2025-12-18,CS2,H6-201,120,119,"EE2033(40), TR1003(40), CO2007(39)",0.9916666666666667
18/12/2025_13g00_2,2025-12-18,CS2,H6-205,117,114,"EE2033(40), CO2007(39), CI1003(35)",0.9743589743589743
18/12/2025_13g00_2,2025-12-18,CS2,H6-206,80,79,"EE2033(40), CO2007(39)",0.9875
18/12/2025_13g00_2,2025-12-18,CS2,H6-208,117,109,"EE2033(40), CI1003(35), CI1007(34)",0.9316239316239316
18/12/2025_13g00_2,2025-12-18,CS2,H6-210,80,75,"EE2033(40), CI1003(35)",0.9375
18/12/2025_13g00_2,2025-12-18,CS2,H6-211,126,107,"EE2033(40), CI1007(34), ME4021(33)",0.8492063492063492
18/12/2025_13g00_2,2025-12-18,CS2,H6-212,80,74,"EE2033(40), CI1007(34)",0.925
18/12/2025_13g00_2,2025-12-18,CS2,H6-213,80,62,"EE2033(40), CI1007(22)",0.775
18/12/2025_13g00_2,2025-12-18,CS2,H6-214,80,40,EE2033(40),0.5
18/12/2025_13g00_2,2025-12-18,CS2,H6-305,129,40,EE2033(40),0.31007751937984496
18/12/2025_13g00_2,2025-12-18,CS2,H6-306,80,40,EE2033(40),0.5
18/12/2025_13g00_2,2025-12-18,CS2,H6-311,135,40,EE2033(40),0.2962962962962963
18/12/2025_13g00_2,2025-12-18,CS2,H6-312,80,31,EE2033(31),0.3875
18/12/2025_15g30_1,2025-12-18,CS1,B5-GD,130,59,"CO3065(30), CI4131(29)",0.45384615384615384
18/12/2025_15g30_1,2025-12-18,CS1,B4-302,60,44,"CO3065(27), CI4131(17)",0.7333333333333333
18/12/2025_15g30_2,2025-12-18,CS2,H6-GD,250,75,"CO3065(40), CI1003(35)",0.3
18/12/2025_15g30_2,2025-12-18,CS2,H6-113,129,73,"CO3065(40), CI1003(33)",0.5658914728682171
18/12/2025_15g30_2,2025-12-18,CS2,H6-110,80,39,CO3065(39),0.4875
19/12/2025_07g00_1,2025-12-19,CS1,B5-GD,130,128,"ME2141(43), IM3063(36), MA5015(27), AS2039(22)",0.9846153846153847
19/12/2025_07g00_1,2025-12-19,CS1,B4-303,60,58,"IM3063(31), EE3015(22), GE2059(5)",0.9666666666666667
19/12/2025_07g00_1,2025-12-19,CS1,B4-302,60,60,"IM3063(30), ME2141(30)",1.0
19/12/2025_07g00_1,2025-12-19,CS1,B4-401,60,44,"CH4113(19), AS3169(14), MA2039(11)",0.7333333333333333
19/12/2025_07g00_2,2025-12-19,CS2,H6-GD,250,235,"ME2161(53), AS3169(51), EE3205(48), AS2039(42), MA4069(41)",0.94
19/12/2025_07g00_2,2025-12-19,CS2,H6-312,80,80,"EE3205(42), EE3015(38)",1.0
19/12/2025_07g00_2,2025-12-19,CS2,H6-308,144,144,"CI3269(40), EE3015(40), EE3057(40), TR4001(24)",1.0
19/12/2025_07g00_2,2025-12-19,CS2,H6-313,80,80,"CI3269(40), EE3015(40)",1.0
19/12/2025_07g00_2,2025-12-19,CS2,H6-208,117,116,"EE3015(40), GE3105(40), ME2141(36)",0.9914529914529915
19/12/2025_07g00_2,2025-12-19,CS2,H6-210,80,80,"EE3015(40), IM3063(40)",1.0
19/12/2025_07g00_2,2025-12-19,CS2,H6-212,80,80,"IM3063(40), ME2141(40)",1.0
19/12/2025_07g00_2,2025-12-19,CS2,H6-305,129,116,"IM3063(40), ME2141(40), EE3015(36)",0.8992248062015504
19/12/2025_07g00_2,2025-12-19,CS2,H6-306,80,79,"IM3063(40), ME2141(39)",0.9875
19/12/2025_07g00_2,2025-12-19,CS2,H6-110,80,70,"EE3015(35), IU3061(35)",0.875
19/12/2025_07g00_2,2025-12-19,CS2,H6-213,80,66,"IM3063(34), GE2059(32)",0.825
19/12/2025_07g00_2,2025-12-19,CS2,H1-101,138,138,"EN3023(30), IM3063(30), CH4113(29), EE3015(26), ME2141(23)",1.0
19/12/2025_07g00_2,2025-12-19,CS2,H1-104,138,80,"CI3251(22), EE3057(20), GE3105(20), MA3103(18)",0.5797101449275363
19/12/2025_09g30_1,2025-12-19,CS1,B5-GD,130,77,"SP1031(45), TR3137(32)",0.5923076923076923
19/12/2025_09g30_1,2025-12-19,CS1,B4-406,108,45,"SP1031(39), TR3137(6)",0.4166666666666667
19/12/2025_09g30_1,2025-12-19,CS1,B1-208,84,37,SP1031(37),0.44047619047619047
19/12/2025_09g30_1,2025-12-19,CS1,B1-306,84,32,SP1031(32),0.38095238095238093
19/12/2025_09g30_1,2025-12-19,CS1,B1-212,72,30,SP1031(30),0.4166666666666667
19/12/2025_09g30_1,2025-12-19,CS1,B1-213,72,30,SP1031(30),0.4166666666666667
19/12/2025_09g30_1,2025-12-19,CS1,B1-301,56,30,SP1031(30),0.5357142857142857
19/12/2025_09g30_1,2025-12-19,CS1,B1-305,72,30,SP1031(30),0.4166666666666667
19/12/2025_09g30_1,2025-12-19,CS1,B1-308,72,30,SP1031(30),0.4166666666666667
19/12/2025_09g30_1,2025-12-19,CS1,B1-309,56,30,SP1031(30),0.5357142857142857
19/12/2025_09g30_1,2025-12-19,CS1,B1-311,80,30,SP1031(30),0.375
19/12/2025_09g30_1,2025-12-19,CS1,B1-313,56,30,SP1031(30),0.5357142857142857
19/12/2025_09g30_1,2025-12-19,CS1,B1-314,56,30,SP1031(30),0.5357142857142857
19/12/2025_09g30_1,2025-12-19,CS1,B1-315,56,30,SP1031(30),0.5357142857142857
19/12/2025_09g30_1,2025-12-19,CS1,B4-301,60,30,SP1031(30),0.5
19/12/2025_09g30_1,2025-12-19,CS1,B4-302,60,30,SP1031(30),0.5
19/12/2025_09g30_1,2025-12-19,CS1,B4-303,60,30,SP1031(30),0.5
19/12/2025_09g30_1,2025-12-19,CS1,B4-305,80,30,SP1031(30),0.375
19/12/2025_09g30_1,2025-12-19,CS1,B4-306,80,30,SP1031(30),0.375
19/12/2025_09g30_1,2025-12-19,CS1,B4-401,60,30,SP1031(30),0.5
19/12/2025_09g30_1,2025-12-19,CS1,B4-402,60,30,SP1031(30),0.5
19/12/2025_09g30_1,2025-12-19,CS1,B4-403,60,30,SP1031(30),0.5
19/12/2025_09g30_1,2025-12-19,CS1,B4-405,60,30,SP1031(30),0.5
19/12/2025_09g30_1,2025-12-19,CS1,B4-501,80,30,SP1031(30),0.375
19/12/2025_09g30_1,2025-12-19,CS1,B4-502,80,30,SP1031(30),0.375
19/12/2025_09g30_1,2025-12-19,CS1,B4-504,60,30,SP1031(30),0.5
19/12/2025_09g30_1,2025-12-19,CS1,B6-302,60,30,SP1031(30),0.5
19/12/2025_09g30_1,2025-12-19,CS1,B6-303,60,30,SP1031(30),0.5
19/12/2025_09g30_1,2025-12-19,CS1,B6-304,60,30,SP1031(30),0.5
19/12/2025_09g30_1,2025-12-19,CS1,B6-305,60,30,SP1031(30),0.5
19/12/2025_09g30_1,2025-12-19,CS1,B6-306,80,30,SP1031(30),0.375
19/12/2025_09g30_1,2025-12-19,CS1,B8-301,66,30,SP1031(30),0.45454545454545453
19/12/2025_09g30_1,2025-12-19,CS1,B8-303,62,30,SP1031(30),0.4838709677419355
19/12/2025_09g30_1,2025-12-19,CS1,B8-304,62,30,SP1031(30),0.4838709677419355
19/12/2025_09g30_1,2025-12-19,CS1,C6-401,80,30,SP1031(30),0.375
19/12/2025_09g30_1,2025-12-19,CS1,C6-402,80,30,SP1031(30),0.375
19/12/2025_09g30_1,2025-12-19,CS1,B1-302,56,29,SP1031(29),0.5178571428571429
19/12/2025_09g30_1,2025-12-19,CS1,B1-303,56,29,SP1031(29),0.5178571428571429
19/12/2025_09g30_2,2025-12-19,CS2,H6-GD,250,137,"TR3137(49), EE3099(48), SP1031(40)",0.548
19/12/2025_09g30_2,2025-12-19,CS2,H2-205,117,40,SP1031(40),0.3418803418803419
19/12/2025_09g30_2,2025-12-19,CS2,H2-207,135,40,SP1031(40),0.2962962962962963
19/12/2025_09g30_2,2025-12-19,CS2,H2-302,117,40,SP1031(40),0.3418803418803419
19/12/2025_09g30_2,2025-12-19,CS2,H2-304,93,40,SP1031(40),0.43010752688172044
19/12/2025_09g30_2,2025-12-19,CS2,H2-307,117,40,SP1031(40),0.3418803418803419
19/12/2025_09g30_2,2025-12-19,CS2,H2-403,93,40,SP1031(40),0.43010752688172044
19/12/2025_09g30_2,2025-12-19,CS2,H2-404,93,40,SP1031(40),0.43010752688172044
19/12/2025_09g30_2,2025-12-19,CS2,H2-406,156,40,SP1031(40),0.2564102564102564
19/12/2025_09g30_2,2025-12-19,CS2,H2-407,84,40,SP1031(40),0.47619047619047616
19/12/2025_09g30_2,2025-12-19,CS2,H6-109,80,40,SP1031(40),0.5
19/12/2025_09g30_2,2025-12-19,CS2,H6-110,80,40,SP1031(40),0.5
19/12/2025_09g30_2,2025-12-19,CS2,H6-112,80,40,SP1031(40),0.5
19/12/2025_09g30_2,2025-12-19,CS2,H6-113,129,40,SP1031(40),0.31007751937984496
19/12/2025_09g30_2,2025-12-19,CS2,H6-205,117,40,SP1031(40),0.3418803418803419
19/12/2025_09g30_2,2025-12-19,CS2,H6-206,80,40,SP1031(40),0.5
19/12/2025_09g30_2,2025-12-19,CS2,H6-208,117,40,SP1031(40),0.3418803418803419
19/12/2025_09g30_2,2025-12-19,CS2,H6-210,80,40,SP1031(40),0.5
19/12/2025_09g30_2,2025-12-19,CS2,H6-211,126,40,SP1031(40),0.31746031746031744
19/12/2025_09g30_2,2025-12-19,CS2,H6-213,80,40,SP1031(40),0.5
19/12/2025_09g30_2,2025-12-19,CS2,H6-214,80,40,SP1031(40),0.5
19/12/2025_09g30_2,2025-12-19,CS2,H6-305,129,40,SP1031(40),0.31007751937984496
19/12/2025_09g30_2,2025-12-19,CS2,H6-306,80,40,SP1031(40),0.5
19/12/2025_09g30_2,2025-12-19,CS2,H6-308,144,40,SP1031(40),0.2777777777777778
19/12/2025_09g30_2,2025-12-19,CS2,H6-310,80,40,SP1031(40),0.5
19/12/2025_09g30_2,2025-12-19,CS2,H6-311,135,40,SP1031(40),0.2962962962962963
19/12/2025_09g30_2,2025-12-19,CS2,H6-312,80,40,SP1031(40),0.5
19/12/2025_09g30_2,2025-12-19,CS2,H6-313,80,40,SP1031(40),0.5
19/12/2025_09g30_2,2025-12-19,CS2,H6-405,120,40,SP1031(40),0.3333333333333333
19/12/2025_09g30_2,2025-12-19,CS2,H6-411,80,40,SP1031(40),0.5
19/12/2025_09g30_2,2025-12-19,CS2,H6-412,123,40,SP1031(40),0.3252032520325203
19/12/2025_09g30_2,2025-12-19,CS2,H6-504,106,40,SP1031(40),0.37735849056603776
19/12/2025_09g30_2,2025-12-19,CS2,H6-506,105,40,SP1031(40),0.38095238095238093
19/12/2025_09g30_2,2025-12-19,CS2,H6-510,102,40,SP1031(40),0.39215686274509803
19/12/2025_09g30_2,2025-12-19,CS2,H6-512,105,40,SP1031(40),0.38095238095238093
19/12/2025_09g30_2,2025-12-19,CS2,H6-514,108,40,SP1031(40),0.37037037037037035
19/12/2025_09g30_2,2025-12-19,CS2,H6-516,114,40,SP1031(40),0.3508771929824561
19/12/2025_09g30_2,2025-12-19,CS2,H6-413,80,39,SP1031(39),0.4875
19/12/2025_09g30_2,2025-12-19,CS2,H6-414,80,39,SP1031(39),0.4875
19/12/2025_09g30_2,2025-12-19,CS2,H6-415,80,39,SP1031(39),0.4875
19/12/2025_09g30_2,2025-12-19,CS2,H6-802,120,39,SP1031(39),0.325
19/12/2025_09g30_2,2025-12-19,CS2,H6-810,120,37,SP1031(37),0.30833333333333335
19/12/2025_09g30_2,2025-12-19,CS2,H1-106,66,35,SP1031(35),0.5303030303030303
19/12/2025_09g30_2,2025-12-19,CS2,H2-305,63,34,SP1031(34),0.5396825396825397
19/12/2025_09g30_2,2025-12-19,CS2,H2-402,63,33,SP1031(33),0.5238095238095238
19/12/2025_09g30_2,2025-12-19,CS2,H2-405,63,27,SP1031(27),0.42857142857142855
19/12/2025_13g00_1,2025-12-19,CS1,B5-GD,130,127,"CO3053(46), IM2017(43), EE2021(38)",0.9769230769230769
19/12/2025_13g00_1,2025-12-19,CS1,B1-311,80,75,"IM2017(40), CH2051(35)",0.9375
19/12/2025_13g00_1,2025-12-19,CS1,B4-406,108,106,"ME2009(34), CH2051(32), EE2021(31), CI2133(9)",0.9814814814814815
19/12/2025_13g00_1,2025-12-19,CS1,B4-501,80,75,"ME2009(32), TR3145(31), CO3053(12)",0.9375
19/12/2025_13g00_1,2025-12-19,CS1,B4-302,60,60,"CH2051(30), EE2021(30)",1.0
19/12/2025_13g00_1,2025-12-19,CS1,B4-303,60,60,"CH2051(30), EE2021(30)",1.0
19/12/2025_13g00_1,2025-12-19,CS1,B1-309,56,56,"IM2017(30), CH2051(26)",1.0
19/12/2025_13g00_1,2025-12-19,CS1,B4-405,60,59,"ME2009(30), CH2051(29)",0.9833333333333333
19/12/2025_13g00_1,2025-12-19,CS1,B4-504,60,53,"ME2009(30), CI2133(23)",0.8833333333333333
19/12/2025_13g00_1,2025-12-19,CS1,B4-402,60,51,"ME2009(29), EE2021(22)",0.85
19/12/2025_13g00_1,2025-12-19,CS1,B4-401,60,44,"ME2009(26), CI1033(18)",0.7333333333333333
